Title,SearchName,Number,Transcript,Speaker,Line,LineEnd,MatchId,URL,Before Match,Text,After Match,Target word,Target word start,Target word end,Target phonemes,Target orthography,Target segment,Target segment start,Target segment end
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1129,CB10interview1.eaf,CB10,1151.201,1166.291,g_466;em_12_142501;n_3511257-n_4571263;p_10;#=es_1_1406458;prefix=1129-;[0]=ew_0_883975;[1]=ew_0_883975,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_883975,talk,about,and,about,1158.791,1158.971,@b6t,about,6,1158.881,1158.941
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1130,CB10interview1.eaf,CB10,1151.201,1166.291,g_466;em_12_142501;n_3511257-n_4571263;p_10;#=es_1_1406475;prefix=1130-;[0]=ew_0_883981;[1]=ew_0_883981,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_883981,when,our,s~,our,1160.5810000000001,1160.911,6r,our,6,1160.5810000000001,1160.741
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1131,CB10interview1.eaf,CB10,1151.201,1166.291,g_466;em_12_142501;n_3511257-n_4571263;p_10;#=es_1_1406483;prefix=1131-;[0]=ew_0_883985;[1]=ew_0_883985,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_883985,have,our,high,our,1161.531,1161.701,6r,our,6,1161.531,1161.5810000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1132,CB10interview1.eaf,CB10,1171.866,1176.581,g_466;em_12_142506;n_3511263-n_4571267;p_10;#=es_1_1406544;prefix=1132-;[0]=ew_0_884023;[1]=ew_0_884023,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_884023,know,our,little,our,1172.106,1172.256,6r,our,6,1172.106,1172.176
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1133,CB10interview1.eaf,CB10,1201.842,1207.367,g_466;em_12_142526;n_3511283-n_4571273;p_10;#=es_1_1406751;prefix=1133-;[0]=ew_0_884134;[1]=ew_0_884134,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_884134,the,farmhouse,even,farmhouse,1204.0720000000001,1205.0220000000002,f#rmh6s,farmhouse,6,1204.4920000000002,1204.692
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1134,CB10interview1.eaf,CB10,1225.181,1228.513,g_466;em_12_142537;n_3511299-n_4571323;p_10;#=es_1_1406867;prefix=1134-;[0]=ew_0_884210;[1]=ew_0_884210,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_884210,goes,down,this,down,1227.961,1228.241,d6n,down,6,1228.041,1228.161
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1135,CB10interview1.eaf,CB10,1247.09,1250.32,g_466;em_12_142563;n_3511329-n_4571331;p_10;#=es_1_1406996;prefix=1135-;[0]=ew_0_884301;[1]=ew_0_884301,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview1.eaf#ew_0_884301,room,schoolhouse,was,schoolhouse,1249.3799999999999,1250.03,skulh6s,schoolhouse,6,1249.75,1249.86
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1136,CB10interview2.eaf,CB10,117.653,122.008,g_467;em_12_142616;n_3517410-n_3517412;p_10;#=es_1_1407808;prefix=1136-;[0]=ew_0_884720;[1]=ew_0_884720,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884720,in,town,or,town,121.05300000000001,121.57300000000001,t6n,town,6,121.123,121.503
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1137,CB10interview2.eaf,CB10,143.88,150.63,g_467;em_12_142630;n_3517430-n_4571366;p_10;#=es_1_1407983;prefix=1137-;[0]=ew_0_884792;[1]=ew_0_884792,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884792,further,down,the,down,144.23,144.48,d6n,down,6,144.28,144.44
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1138,CB10interview2.eaf,CB10,143.88,150.63,g_467;em_12_142630;n_3517430-n_4571366;p_10;#=es_1_1408040;prefix=1138-;[0]=ew_0_884813;[1]=ew_0_884813,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884813,them,out,you,out,149.43,149.63,6t,out,6,149.43,149.59
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1139,CB10interview2.eaf,CB10,162.494,172.273,g_467;em_12_142645;n_3517450-n_3517452;p_10;#=es_1_1408172;prefix=1139-;[0]=ew_0_884869;[1]=ew_0_884869,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884869,that,about,my,about,166.904,167.114,@b6t,about,6,166.974,167.084
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1140,CB10interview2.eaf,CB10,201.66400000000002,205.559,g_467;em_12_142660;n_3517460-n_3517462;p_10;#=es_1_1408333;prefix=1140-;[0]=ew_0_884994;[1]=ew_0_884994,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_884994,go,out,it's,out,205.26399999999998,205.524,6t,out,6,205.26399999999998,205.494
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1141,CB10interview2.eaf,CB10,215.461,219.345,g_467;em_12_142668;n_3517472-n_4571380;p_10;#=es_1_1408436;prefix=1141-;[0]=ew_0_885042;[1]=ew_0_885042,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885042,into,town,my,town,217.54100000000003,217.851,t6n,town,6,217.631,217.82100000000003
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1142,CB10interview2.eaf,CB10,215.461,219.345,g_467;em_12_142668;n_3517472-n_4571380;p_10;#=es_1_1408455;prefix=1142-;[0]=ew_0_885047;[1]=ew_0_885047,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885047,from,town,,town,218.76100000000002,219.091,t6n,town,6,218.881,219.061
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1143,CB10interview2.eaf,CB10,219.689,227.892,g_467;em_12_142672;n_3517474-n_3517476;p_10;#=es_1_1408506;prefix=1143-;[0]=ew_0_885067;[1]=ew_0_885067,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885067,Falls,out,it's,out,225.019,225.369,6t,out,6,225.019,225.339
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1144,CB10interview2.eaf,CB10,219.689,227.892,g_467;em_12_142672;n_3517474-n_3517476;p_10;#=es_1_1408522;prefix=1144-;[0]=ew_0_885072;[1]=ew_0_885072,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885072,dark,out,well,out,226.529,226.82899999999998,6t,out,6,226.529,226.719
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1145,CB10interview2.eaf,CB10,228.507,229.134,g_467;em_12_142675;n_3517478-n_4571382;p_10;#=es_1_1408534;prefix=1145-;[0]=ew_0_885080;[1]=ew_0_885080,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885080,dark,out,,out,228.86700000000002,229.097,6t,out,6,228.86700000000002,229.067
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1146,CB10interview2.eaf,CB10,229.883,237.94,g_467;em_12_142677;n_3517482-n_3517484;p_10;#=es_1_1408577;prefix=1146-;[0]=ew_0_885095;[1]=ew_0_885095,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885095,kids,out,and,out,233.03300000000002,233.363,6t,out,6,233.03300000000002,233.333
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1147,CB10interview2.eaf,CB10,291.296,300.566,g_467;em_12_142715;n_3517524-n_4571467;p_10;#=es_1_1408952;prefix=1147-;[0]=ew_0_885335;[1]=ew_0_885335,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885335,got,out,of,out,300.106,300.32599999999996,6t,out,6,300.106,300.296
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1148,CB10interview2.eaf,CB10,334.354,337.61,g_467;em_12_142740;n_3517554-n_4571479;p_10;#=es_1_1409216;prefix=1148-;[0]=ew_0_885465;[1]=ew_0_885465,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview2.eaf#ew_0_885465,come,out,to,out,334.844,335.00399999999996,6t,out,6,334.844,334.964
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1149,CB10interview3.eaf,CB10,33.826,42.019,g_468;em_12_142802;n_3519539-n_4571514;p_10;#=es_1_1409943;prefix=1149-;[0]=ew_0_885835;[1]=ew_0_885835,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_885835,all,our,news .,our,37.306,37.446,6r,our,6,37.306,37.376
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1150,CB10interview3.eaf,CB10,158.952,167.024,g_468;em_12_142881;n_3519623-n_4571581;p_10;#=es_1_1410672;prefix=1150-;[0]=ew_0_886273;[1]=ew_0_886273,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_886273,a,house,right,house,165.212,165.552,h6s,house,6,165.292,165.422
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1151,CB10interview3.eaf,CB10,259.705,266.322,g_468;em_12_142911;n_3519657-n_4571605;p_10;#=es_1_1411506;prefix=1151-;[0]=ew_0_886561;[1]=ew_0_886561,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_886561,them,out,I,out,261.135,261.365,6t,out,6,261.135,261.315
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1152,CB10interview3.eaf,CB10,374.597,376.034,g_468;em_12_142969;n_3519723-n_3519725;p_10;#=es_1_1412383;prefix=1152-;[0]=ew_0_886978;[1]=ew_0_886978,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_886978,eye,out,,out,375.517,375.727,6t,out,6,375.517,375.697
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1153,CB10interview3.eaf,CB10,403.75600000000003,404.549,g_468;em_12_142992;n_3519749-n_4571647;p_10;#=es_1_1412495;prefix=1153-;[0]=ew_0_887085;[1]=ew_0_887085,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887085,be,about,it,about,403.88599999999997,404.14599999999996,@b6t,about,6,403.996,404.106
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1154,CB10interview3.eaf,CB10,490.18600000000004,492.5,g_468;em_12_143048;n_3519817-n_4571673;p_10;#=es_1_1413071;prefix=1154-;[0]=ew_0_887416;[1]=ew_0_887416,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887416,bit,about,what's,about,491.606,491.876,@b6t,about,6,491.756,491.846
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1155,CB10interview3.eaf,CB10,493.305,496.137,g_468;em_12_143050;n_3519819-n_4571675;p_10;#=es_1_1413100;prefix=1155-;[0]=ew_0_887429;[1]=ew_0_887429,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887429,talk,about,everything,about,494.235,494.46500000000003,@b6t,about,6,494.325,494.435
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1156,CB10interview3.eaf,CB10,518.4780000000001,526.552,g_468;em_12_143062;n_3519835-n_4571683;p_10;#=es_1_1413320;prefix=1156-;[0]=ew_0_887515;[1]=ew_0_887515,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887515,restaurants,out,here,out,522.058,522.208,6t,out,6,522.058,522.178
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1157,CB10interview3.eaf,CB10,518.4780000000001,526.552,g_468;em_12_143062;n_3519835-n_4571683;p_10;#=es_1_1413357;prefix=1157-;[0]=ew_0_887527;[1]=ew_0_887527,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887527,eat,out,so,out,525.228,525.478,6t,out,6,525.228,525.3979999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1158,CB10interview3.eaf,CB10,568.726,575.624,g_468;em_12_143097;n_3519869-n_4571701;p_10;#=es_1_1413556;prefix=1158-;[0]=ew_0_887704;[1]=ew_0_887704,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887704,go,out,for,out,569.446,569.576,6t,out,6,569.446,569.536
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1159,CB10interview3.eaf,CB10,598.02,605.568,g_468;em_12_143118;n_3519891-n_3519893;p_10;#=es_1_1413785;prefix=1159-;[0]=ew_0_887827;[1]=ew_0_887827,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887827,it,out,and,out,603.72,604.01,6t,out,6,603.72,603.98
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1160,CB10interview3.eaf,CB10,605.568,613.192,g_468;em_12_143119;n_3519893-n_4571715;p_10;#=es_1_1413877;prefix=1160-;[0]=ew_0_887855;[1]=ew_0_887855,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887855,zip,down,that,down,611.418,611.798,d6n,down,6,611.4979999999999,611.7379999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1161,CB10interview3.eaf,CB10,619.761,626.219,g_468;em_12_143125;n_3519899-n_4571719;p_10;#=es_1_1413950;prefix=1161-;[0]=ew_0_887893;[1]=ew_0_887893,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_887893,zip,down,there,down,621.151,621.4309999999999,d6n,down,6,621.241,621.391
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1162,CB10interview3.eaf,CB10,680.809,686.497,g_468;em_12_143169;n_3519951-n_4571745;p_10;#=es_1_1414330;prefix=1162-;[0]=ew_0_888121;[1]=ew_0_888121,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888121,specials,out,of,out,684.999,685.139,6t,out,6,684.999,685.1089999999999
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1163,CB10interview3.eaf,CB10,783.729,786.888,g_468;em_12_143251;n_3520045-n_4571789;p_10;#=es_1_1414900;prefix=1163-;[0]=ew_0_888504;[1]=ew_0_888504,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888504,usually,down,to,down,786.1890000000001,786.409,d6n,down,6,786.269,786.379
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1164,CB10interview3.eaf,CB10,912.551,915.061,g_468;em_12_143338;n_3520148-n_4571825;p_10;#=es_1_1415736;prefix=1164-;[0]=ew_0_888969;[1]=ew_0_888969,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview3.eaf#ew_0_888969,talking,about,going,about,913.5210000000001,913.691,@b6t,about,6,913.591,913.6510000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1165,CB10interview4.eaf,CB10,30.982,40.592,g_469;em_12_143369;n_3525117-n_4571839;p_10;#=es_1_1416036;prefix=1165-;[0]=ew_0_889228;[1]=ew_0_889228,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889228,talk,about,it,about,32.562,32.852,@b6t,about,6,32.652,32.822
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1166,CB10interview4.eaf,CB10,41.038000000000004,46.076,g_469;em_12_143371;n_3525119-n_3525121;p_10;#=es_1_1416144;prefix=1166-;[0]=ew_0_889265;[1]=ew_0_889265,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889265,the,shower,which,shower,42.928,43.378,S6r,shower,6,43.058,43.278
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1167,CB10interview4.eaf,CB10,46.534,52.558,g_469;em_12_143373;n_3525123-n_4571841;p_10;#=es_1_1416234;prefix=1167-;[0]=ew_0_889297;[1]=ew_0_889297,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889297,my,house,and,house,51.174,51.574,h6s,house,6,51.254,51.454
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1168,CB10interview4.eaf,CB10,90.523,95.302,g_469;em_12_143394;n_3525149-n_4571855;p_10;#=es_1_1416528;prefix=1168-;[0]=ew_0_889440;[1]=ew_0_889440,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889440,measuring,flour,and,flour,91.98299999999999,92.54299999999999,fl6r,flour,6,92.163,92.383
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1169,CB10interview4.eaf,CB10,90.523,95.302,g_469;em_12_143394;n_3525149-n_4571855;p_10;#=es_1_1416571;prefix=1169-;[0]=ew_0_889453;[1]=ew_0_889453,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889453,mess,out,,out,95.173,95.273,6t,out,6,95.173,95.243
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1170,CB10interview4.eaf,CB10,107.48,110.762,g_469;em_12_143405;n_3525165-n_4571861;p_10;#=es_1_1416715;prefix=1170-;[0]=ew_0_889510;[1]=ew_0_889510,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_889510,had,our,job,our,109.4,109.53,6r,our,6,109.4,109.43
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1171,CB10interview4.eaf,CB10,279.77500000000003,282.117,g_469;em_12_143505;n_3525267-n_4571910;p_10;#=es_1_1417668;prefix=1171-;[0]=ew_0_890092;[1]=ew_0_890092,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_890092,take,out,,out,281.78499999999997,282.05499999999995,6t,out,6,281.78499999999997,282.005
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1172,CB10interview4.eaf,CB10,560.09,567.829,g_469;em_12_143660;n_3525441-n_4571995;p_10;#=es_1_1419082;prefix=1172-;[0]=ew_0_891105;[1]=ew_0_891105,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891105,back,out,again,out,565.94,566.14,6t,out,6,565.94,566.1
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1173,CB10interview4.eaf,CB10,697.5120000000001,703.073,g_469;em_12_143752;n_3525539-n_4572042;p_10;#=es_1_1420007;prefix=1173-;[0]=ew_0_891631;[1]=ew_0_891631,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891631,gotten,out,of,out,698.8019999999999,698.992,6t,out,6,698.8019999999999,698.962
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1174,CB10interview4.eaf,CB10,719.994,726.018,g_469;em_12_143761;n_3525549-n_4572048;p_10;#=es_1_1420270;prefix=1174-;[0]=ew_0_891744;[1]=ew_0_891744,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891744,put,out,,out,725.744,725.984,6t,out,6,725.744,725.9540000000001
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1175,CB10interview4.eaf,CB10,761.974,770.892,g_469;em_12_143778;n_3525573-n_4572062;p_10;#=es_1_1420641;prefix=1175-;[0]=ew_0_891888;[1]=ew_0_891888,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891888,of,our,suppliers,our,766.254,766.344,6r,our,6,766.254,766.284
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1176,CB10interview4.eaf,CB10,761.974,770.892,g_469;em_12_143778;n_3525573-n_4572062;p_10;#=es_1_1420655;prefix=1176-;[0]=ew_0_891891;[1]=ew_0_891891,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891891,went,out,of,out,767.0640000000001,767.1840000000001,6t,out,6,767.0640000000001,767.154
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1177,CB10interview4.eaf,CB10,771.246,779.332,g_469;em_12_143780;n_3525575-n_4572064;p_10;#=es_1_1420710;prefix=1177-;[0]=ew_0_891910;[1]=ew_0_891910,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891910,fruit,out,to,out,771.636,771.866,6t,out,6,771.636,771.826
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1178,CB10interview4.eaf,CB10,771.246,779.332,g_469;em_12_143780;n_3525575-n_4572064;p_10;#=es_1_1420731;prefix=1178-;[0]=ew_0_891917;[1]=ew_0_891917,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_891917,went,down,one,down,774.136,774.386,d6n,down,6,774.186,774.356
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1179,CB10interview4.eaf,CB10,805.341,809.766,g_469;em_12_143789;n_3525588-n_3525590;p_10;#=es_1_1420994;prefix=1179-;[0]=ew_0_892044;[1]=ew_0_892044,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892044,four,hour,operation,hour,809.521,809.741,6r,hour,6,809.521,809.711
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1180,CB10interview4.eaf,CB10,844.907,850.355,g_469;em_12_143813;n_3525610-n_4572076;p_10;#=es_1_1421083;prefix=1180-;[0]=ew_0_892171;[1]=ew_0_892171,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892171,thought,out,well,out,847.447,847.707,6t,out,6,847.447,847.677
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1181,CB10interview4.eaf,CB10,877.393,881.651,g_469;em_12_143823;n_3525624-n_4572088;p_10;#=es_1_1421405;prefix=1181-;[0]=ew_0_892276;[1]=ew_0_892276,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892276,thought,out,a,out,880.433,880.653,6t,out,6,880.433,880.613
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1182,CB10interview4.eaf,CB10,925.009,933.323,g_469;em_12_143842;n_3525644-n_4572098;p_10;#=es_1_1421711;prefix=1182-;[0]=ew_0_892445;[1]=ew_0_892445,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892445,falling,down,,down,932.9590000000001,933.299,d6n,down,6,933.019,933.269
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1183,CB10interview4.eaf,CB10,985.514,989.8,g_469;em_12_143881;n_3525690-n_4572112;p_10;#=es_1_1422100;prefix=1183-;[0]=ew_0_892665;[1]=ew_0_892665,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892665,to,our,place,our,988.824,989.004,6r,our,6,988.824,988.914
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1184,CB10interview4.eaf,CB10,996.493,1002.246,g_469;em_12_143885;n_3525696-n_4572114;p_10;#=es_1_1422247;prefix=1184-;[0]=ew_0_892719;[1]=ew_0_892719,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview4.eaf#ew_0_892719,your,house,on,house,1001.7130000000001,1002.053,h6s,house,6,1001.783,1001.923
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1185,CB10interview5.eaf,CB10,11.99,15.14,g_470;em_12_143936;n_3530966-n_4572140;p_10;#=es_1_1422441;prefix=1185-;[0]=ew_0_892926;[1]=ew_0_892926,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview5.eaf#ew_0_892926,book,out,that,out,12.64,12.870000000000001,6t,out,6,12.64,12.82
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1186,CB10interview5.eaf,CB10,38.49,43.44,g_470;em_12_143955;n_3530984-n_3530986;p_10;#=es_1_1422595;prefix=1186-;[0]=ew_0_893036;[1]=ew_0_893036,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview5.eaf#ew_0_893036,bridal,shower,there,shower,42.88,43.21,S6r,shower,6,42.980000000000004,43.13
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1187,CB10interview5.eaf,CB10,43.93,45.94,g_470;em_12_143958;n_3530988-n_4572152;p_10;#=es_1_1422612;prefix=1187-;[0]=ew_0_893044;[1]=ew_0_893044,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview5.eaf#ew_0_893044,bridal,shower,her,shower,44.46,44.6,S6r,shower,6,44.49,44.53
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1188,CB10interview5.eaf,CB10,86.65,88.79,g_470;em_12_143981;n_3531012-n_4572194;p_10;#=es_1_1422773;prefix=1188-;[0]=ew_0_893187;[1]=ew_0_893187,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview5.eaf#ew_0_893187,route,route,,route,88.15,88.46000000000001,r6t,route,6,88.21000000000001,88.43
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1189,CB10interview5.eaf,CB10,192.745,198.575,g_470;em_12_144058;n_3531092-n_4572228;p_10;#=es_1_1423181;prefix=1189-;[0]=ew_0_893542;[1]=ew_0_893542,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview5.eaf#ew_0_893542,all,our,little,our,195.865,195.995,6r,our,6,195.865,195.895
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,1190,CB10interview5.eaf,CB10,192.745,198.575,g_470;em_12_144058;n_3531092-n_4572228;p_10;#=es_1_1423194;prefix=1190-;[0]=ew_0_893546;[1]=ew_0_893546,https://apls.pitt.edu/labbcat/transcript?transcript=CB10interview5.eaf#ew_0_893546,of,our,speech,our,196.57500000000002,196.655,6r,our,6,196.57500000000002,196.60500000000002
